unix,date,symbol,open,high,low,close,Volume BTC,volume
1721448000,2024-07-20 04:00:00,BTC/USDT,66611,66688,66611,66617,0.03456888,2302.8750789600003
1721444400,2024-07-20 03:00:00,BTC/USDT,66658,66733,66606,66606,0.15795013,10520.42635878
1721440800,2024-07-20 02:00:00,BTC/USDT,66329,66618,66329,66618,0.00205664,137.00924352
1721437200,2024-07-20 01:00:00,BTC/USDT,66439,66666,66262,66340,1.94527302,129049.4121468
1721433600,2024-07-20 00:00:00,BTC/USDT,66599,66599,66333,66504,0.20749192,13799.04264768
1721430000,2024-07-19 23:00:00,BTC/USDT,66796,66863,66665,66665,0.01463000,975.3089500000001
1721426400,2024-07-19 22:00:00,BTC/USDT,66866,66866,66732,66732,0.00251101,167.56471932000002
1721422800,2024-07-19 21:00:00,BTC/USDT,67125,67336,66932,66932,0.25753419,17237.27840508
1721419200,2024-07-19 20:00:00,BTC/USDT,67127,67202,66932,66954,1.18273800,79189.04005200001
1721415600,2024-07-19 19:00:00,BTC/USDT,66800,67400,66800,67199,1.98993908,133721.91623692
1721412000,2024-07-19 18:00:00,BTC/USDT,66618,66705,66466,66663,0.05786557,3857.49249291
1721408400,2024-07-19 17:00:00,BTC/USDT,66332,66809,66322,66774,1.34318903,89690.10428922
1721404800,2024-07-19 16:00:00,BTC/USDT,65863,66500,65863,66415,2.61640508,173768.5433882
1721401200,2024-07-19 15:00:00,BTC/USDT,65837,65839,65321,65743,0.12492934,8213.22959962
1721397600,2024-07-19 14:00:00,BTC/USDT,65087,65871,65020,65752,1.78790909,117558.59848568
1721394000,2024-07-19 13:00:00,BTC/USDT,64373,65303,64036,65187,1.90527642,124199.25399054
1721390400,2024-07-19 12:00:00,BTC/USDT,64167,64416,64141,64400,1.27231932,81937.364208
1721386800,2024-07-19 11:00:00,BTC/USDT,64030,64102,64001,64099,0.03409075,2185.18298425
1721383200,2024-07-19 10:00:00,BTC/USDT,63743,64132,63743,64038,0.13497448,8643.495750240001
1721379600,2024-07-19 09:00:00,BTC/USDT,63926,64054,63670,63723,0.00823161,524.54288403
1721376000,2024-07-19 08:00:00,BTC/USDT,63665,63865,63479,63833,0.19134982,12214.43306006
1721372400,2024-07-19 07:00:00,BTC/USDT,64181,64181,63670,63670,0.11652633,7419.2314311
1721368800,2024-07-19 06:00:00,BTC/USDT,64182,64439,64182,64285,0.03001550,1929.5464175
1721365200,2024-07-19 05:00:00,BTC/USDT,64189,64240,64090,64158,0.07021422,4504.80392676
1721361600,2024-07-19 04:00:00,BTC/USDT,64374,64374,64166,64251,0.80850735,51947.405744849995
1721358000,2024-07-19 03:00:00,BTC/USDT,63828,64310,63828,64291,0.11049581,7103.88612071
1721354400,2024-07-19 02:00:00,BTC/USDT,63862,63926,63670,63670,0.01536197,978.0966299
1721350800,2024-07-19 01:00:00,BTC/USDT,63562,63810,63348,63810,0.07433467,4743.295292700001
1721347200,2024-07-19 00:00:00,BTC/USDT,63945,63945,63611,63613,0.06012157,3824.51343241
1721343600,2024-07-18 23:00:00,BTC/USDT,63981,63981,63981,63981,0.00069875,44.70672375
1721340000,2024-07-18 22:00:00,BTC/USDT,63846,64117,63749,64117,0.10731135,6880.48182795
1721336400,2024-07-18 21:00:00,BTC/USDT,63837,63896,63775,63867,0.02920336,1865.13099312
1721332800,2024-07-18 20:00:00,BTC/USDT,63604,63798,63479,63798,0.00706112,450.48533376
1721329200,2024-07-18 19:00:00,BTC/USDT,63607,63734,63257,63734,2.25112413,143473.14530142
1721325600,2024-07-18 18:00:00,BTC/USDT,63515,63568,63346,63558,0.03083127,1959.57385866
1721322000,2024-07-18 17:00:00,BTC/USDT,63926,63926,63527,63527,0.12904190,8197.6447813
1721318400,2024-07-18 16:00:00,BTC/USDT,63519,63862,63338,63862,2.58717246,165222.00764052
1721314800,2024-07-18 15:00:00,BTC/USDT,63848,63936,63416,63523,3.20316969,203474.94821787
1721311200,2024-07-18 14:00:00,BTC/USDT,64545,64637,63733,64054,0.55177328,35343.28567712
1721307600,2024-07-18 13:00:00,BTC/USDT,64850,65086,64567,64582,0.05344003,3451.26401746
1721304000,2024-07-18 12:00:00,BTC/USDT,64839,64997,64783,64913,0.38518042,25003.21660346
1721300400,2024-07-18 11:00:00,BTC/USDT,64606,64735,64453,64697,0.54903075,35520.64243275
1721296800,2024-07-18 10:00:00,BTC/USDT,64788,64788,64502,64596,1.56259086,100937.11919256
1721293200,2024-07-18 09:00:00,BTC/USDT,64909,64934,64739,64842,0.10630175,6892.8180735
1721289600,2024-07-18 08:00:00,BTC/USDT,64636,64929,64636,64927,0.07820983,5077.92963241
1721286000,2024-07-18 07:00:00,BTC/USDT,64863,64896,64681,64711,0.02538959,1642.98575849
1721282400,2024-07-18 06:00:00,BTC/USDT,64769,65021,64769,65000,0.50463208,32801.0852
1721278800,2024-07-18 05:00:00,BTC/USDT,64553,64818,64429,64818,0.08497986,5508.22456548
1721275200,2024-07-18 04:00:00,BTC/USDT,64800,64803,64565,64567,0.09797362,6325.86272254
1721271600,2024-07-18 03:00:00,BTC/USDT,64645,64891,64645,64891,0.00745412,483.70530092
1721268000,2024-07-18 02:00:00,BTC/USDT,64697,65099,64296,64649,2.02329473,130803.98099976999
1721264400,2024-07-18 01:00:00,BTC/USDT,64425,64632,64425,64610,0.00877259,566.7970399000001
1721260800,2024-07-18 00:00:00,BTC/USDT,64104,64503,63925,64472,0.06189974,3990.80003728
1721257200,2024-07-17 23:00:00,BTC/USDT,64244,64244,64097,64097,0.05895595,3778.89952715
1721253600,2024-07-17 22:00:00,BTC/USDT,64245,64374,64181,64314,0.00872268,560.99044152
1721250000,2024-07-17 21:00:00,BTC/USDT,64502,64503,64117,64350,2.15071652,138398.608062
1721246400,2024-07-17 20:00:00,BTC/USDT,64562,64636,64562,64636,0.01952774,1262.19500264
1721242800,2024-07-17 19:00:00,BTC/USDT,64568,64697,64538,64567,0.84804060,54755.4374202
1721239200,2024-07-17 18:00:00,BTC/USDT,64297,64547,64297,64481,0.31823086,20519.844083660002
1721235600,2024-07-17 17:00:00,BTC/USDT,64226,64395,63972,64376,0.27055132,17417.01177632
1721232000,2024-07-17 16:00:00,BTC/USDT,64631,64727,63861,64257,0.97812478,62851.363988460005
1721228400,2024-07-17 15:00:00,BTC/USDT,64946,65347,64696,64698,1.00851595,65248.964933100004
1721224800,2024-07-17 14:00:00,BTC/USDT,65171,65239,64696,65042,0.25735190,16738.682279800003
1721221200,2024-07-17 13:00:00,BTC/USDT,64757,65282,64567,65238,0.42066584,27443.39806992
1721217600,2024-07-17 12:00:00,BTC/USDT,64717,64956,64717,64821,0.20725711,13434.61312731
1721214000,2024-07-17 11:00:00,BTC/USDT,65101,65101,64600,64650,0.94997150,61415.657475
1721210400,2024-07-17 10:00:00,BTC/USDT,65322,65349,65114,65114,0.06367324,4146.01934936
1721206800,2024-07-17 09:00:00,BTC/USDT,65172,65478,65150,65360,0.31916373,20860.541392799998
1721203200,2024-07-17 08:00:00,BTC/USDT,65282,65444,64825,65211,0.31813233,20745.72737163
1721199600,2024-07-17 07:00:00,BTC/USDT,65477,65569,65250,65274,0.58581295,38238.3544983
1721196000,2024-07-17 06:00:00,BTC/USDT,65630,65737,65525,65600,0.36375356,23862.233536
1721192400,2024-07-17 05:00:00,BTC/USDT,65806,65937,65673,65679,0.25424432,16698.51269328
1721188800,2024-07-17 04:00:00,BTC/USDT,65708,65833,65577,65784,0.55093873,36242.95341432
1721185200,2024-07-17 03:00:00,BTC/USDT,65640,65740,65411,65740,0.18387033,12087.6354942
1721181600,2024-07-17 02:00:00,BTC/USDT,65671,65876,65608,65749,0.36502072,23999.747319280003
1721178000,2024-07-17 01:00:00,BTC/USDT,65517,66095,65449,65660,0.30576359,20076.4373194
1721174400,2024-07-17 00:00:00,BTC/USDT,65043,65589,64955,65502,1.01693864,66611.51479728
1721170800,2024-07-16 23:00:00,BTC/USDT,64654,65347,64654,65058,0.66047154,42968.95744932
1721167200,2024-07-16 22:00:00,BTC/USDT,64502,64623,64154,64623,0.19898926,12859.28294898
1721163600,2024-07-16 21:00:00,BTC/USDT,64649,64826,64502,64547,0.36650564,23656.83954508
1721160000,2024-07-16 20:00:00,BTC/USDT,65172,65177,64645,64645,2.00526580,129630.40764100001
1721156400,2024-07-16 19:00:00,BTC/USDT,64826,65151,64631,65151,0.72234434,47061.45609534
1721152800,2024-07-16 18:00:00,BTC/USDT,64630,64891,64502,64762,1.08356675,70173.94986349999
1721149200,2024-07-16 17:00:00,BTC/USDT,64494,64632,64180,64554,0.13820262,8921.53193148
1721145600,2024-07-16 16:00:00,BTC/USDT,64896,65200,64245,64365,1.23885431,79738.85766315
1721142000,2024-07-16 15:00:00,BTC/USDT,63840,64950,63793,64950,1.51550025,98431.74123750001
1721138400,2024-07-16 14:00:00,BTC/USDT,63352,63848,63099,63848,0.40218953,25678.99711144
1721134800,2024-07-16 13:00:00,BTC/USDT,63675,64015,63416,63416,1.29773345,82297.06446519999
1721131200,2024-07-16 12:00:00,BTC/USDT,63676,64246,63606,63606,1.49728855,95236.5355113
1721127600,2024-07-16 11:00:00,BTC/USDT,63352,63798,63163,63798,0.35916439,22913.96975322
1721124000,2024-07-16 10:00:00,BTC/USDT,63276,63646,63276,63444,2.01767510,128009.37904439999
1721120400,2024-07-16 09:00:00,BTC/USDT,62849,63227,62849,63165,0.15614672,9863.0075688
1721116800,2024-07-16 08:00:00,BTC/USDT,62908,63037,62409,62786,3.46665376,217657.32297535997
1721113200,2024-07-16 07:00:00,BTC/USDT,62800,63299,62743,62913,1.44251825,90753.15066225
1721109600,2024-07-16 06:00:00,BTC/USDT,63734,63862,62801,62801,0.10240400,6431.073603999999
1721106000,2024-07-16 05:00:00,BTC/USDT,64546,64546,63463,63463,1.50800784,95702.70154992
1721102400,2024-07-16 04:00:00,BTC/USDT,64891,64981,64499,64517,0.06336592,4088.1790606400004
1721098800,2024-07-16 03:00:00,BTC/USDT,64810,64826,64654,64754,0.01324668,857.77551672
1721095200,2024-07-16 02:00:00,BTC/USDT,64843,64843,64567,64715,0.20879512,13512.1761908
1721091600,2024-07-16 01:00:00,BTC/USDT,64473,64840,64473,64767,0.17084957,11065.41410019
1721088000,2024-07-16 00:00:00,BTC/USDT,64891,64956,64465,64642,0.21086754,13630.89952068
1721084400,2024-07-15 23:00:00,BTC/USDT,64327,64891,64236,64737,0.43117062,27912.69242694
1721080800,2024-07-15 22:00:00,BTC/USDT,63585,64762,63585,64341,1.23340123,79358.26853942999
1721077200,2024-07-15 21:00:00,BTC/USDT,63728,63769,63532,63532,0.32648892,20742.49406544
1721073600,2024-07-15 20:00:00,BTC/USDT,63339,63754,63270,63754,0.16802606,10712.33342924
1721070000,2024-07-15 19:00:00,BTC/USDT,63512,63798,63226,63231,1.77859050,112462.0559055
1721066400,2024-07-15 18:00:00,BTC/USDT,63036,63607,63036,63536,0.62978407,40013.96067152
1721062800,2024-07-15 17:00:00,BTC/USDT,63352,63733,63099,63099,3.35505723,211700.75615576998
1721059200,2024-07-15 16:00:00,BTC/USDT,62985,63607,62909,63592,1.99521625,126879.79177
1721055600,2024-07-15 15:00:00,BTC/USDT,63227,63290,62900,62901,2.11525944,133051.93403544
1721052000,2024-07-15 14:00:00,BTC/USDT,62936,63164,62785,63164,0.98932833,62489.93463612
1721048400,2024-07-15 13:00:00,BTC/USDT,62796,62974,62486,62900,4.36638392,274645.54856799997
1721044800,2024-07-15 12:00:00,BTC/USDT,62438,62786,62438,62618,0.71796578,44957.58121204
1721041200,2024-07-15 11:00:00,BTC/USDT,62547,62592,62314,62455,1.52979814,95543.5428337
1721037600,2024-07-15 10:00:00,BTC/USDT,62657,62736,62461,62461,0.07134969,4456.5729870899995
1721034000,2024-07-15 09:00:00,BTC/USDT,62785,62849,62541,62659,1.29228736,80973.43369024
1721030400,2024-07-15 08:00:00,BTC/USDT,62838,63240,62838,62858,0.56414556,35461.06161048001
1721026800,2024-07-15 07:00:00,BTC/USDT,62866,63052,62789,62857,1.52644036,95947.46170852
1721023200,2024-07-15 06:00:00,BTC/USDT,62722,62980,62722,62870,0.23617018,14848.0192166
1721019600,2024-07-15 05:00:00,BTC/USDT,62578,62951,62556,62729,0.60944337,38229.77315673
1721016000,2024-07-15 04:00:00,BTC/USDT,62649,62818,62462,62520,1.72240284,107684.6255568
1721012400,2024-07-15 03:00:00,BTC/USDT,62347,62723,62347,62641,0.82453276,51649.55661916
1721008800,2024-07-15 02:00:00,BTC/USDT,61360,62598,61360,62598,1.95404545,122319.33707909999
1721005200,2024-07-15 01:00:00,BTC/USDT,61359,61790,61235,61370,0.28402337,17430.5142169
1721001600,2024-07-15 00:00:00,BTC/USDT,60687,61298,60687,61298,0.11214062,6873.99572476
1720998000,2024-07-14 23:00:00,BTC/USDT,60906,61161,60732,60732,0.29687293,18029.686784759997
1720994400,2024-07-14 22:00:00,BTC/USDT,61164,61164,60787,60840,0.81873242,49811.6804328
1720990800,2024-07-14 21:00:00,BTC/USDT,60156,61359,60156,61293,1.36003059,83360.35495287001
1720987200,2024-07-14 20:00:00,BTC/USDT,59952,60347,59952,60186,1.31718341,79276.00071426
1720983600,2024-07-14 19:00:00,BTC/USDT,59998,60006,59923,59923,0.06330867,3793.64543241
1720980000,2024-07-14 18:00:00,BTC/USDT,60024,60024,59959,60011,0.01965965,1179.7952561500001
1720976400,2024-07-14 17:00:00,BTC/USDT,60145,60145,59971,60029,0.13225523,7939.14920167
1720972800,2024-07-14 16:00:00,BTC/USDT,60042,60082,59929,60082,0.50857216,30556.032517120002
1720969200,2024-07-14 15:00:00,BTC/USDT,60140,60140,59904,60034,0.21520251,12919.467485340001
1720965600,2024-07-14 14:00:00,BTC/USDT,59697,60205,59486,60047,0.27401346,16453.68623262
1720962000,2024-07-14 13:00:00,BTC/USDT,59714,59757,59592,59652,0.13004760,7757.599435200001
1720958400,2024-07-14 12:00:00,BTC/USDT,59926,59928,59605,59605,0.74652840,44496.825282
1720954800,2024-07-14 11:00:00,BTC/USDT,59948,60028,59942,60021,0.83357714,50032.133519940005
1720951200,2024-07-14 10:00:00,BTC/USDT,60181,60181,59903,59906,1.19815589,71776.72674634
1720947600,2024-07-14 09:00:00,BTC/USDT,60189,60338,60136,60207,0.14593104,8786.07012528
1720944000,2024-07-14 08:00:00,BTC/USDT,60138,60397,60079,60221,0.69057647,41587.20559987
1720940400,2024-07-14 07:00:00,BTC/USDT,59923,60108,59923,60108,0.26845439,16136.256474119999
1720936800,2024-07-14 06:00:00,BTC/USDT,60214,60214,59813,59813,0.90297633,54009.72322629
1720933200,2024-07-14 05:00:00,BTC/USDT,60024,60282,59844,60235,0.34814592,20970.5694912
1720929600,2024-07-14 04:00:00,BTC/USDT,59606,60085,59606,59965,0.92410969,55414.23756085
1720926000,2024-07-14 03:00:00,BTC/USDT,59362,59546,59345,59409,0.08023518,4766.69180862
1720922400,2024-07-14 02:00:00,BTC/USDT,59594,59606,59308,59355,0.14609987,8671.75778385
1720918800,2024-07-14 01:00:00,BTC/USDT,59605,59725,59457,59683,1.09573713,65396.87912979
1720915200,2024-07-14 00:00:00,BTC/USDT,59368,59692,59308,59692,0.26604329,15880.65606668
1720911600,2024-07-13 23:00:00,BTC/USDT,59361,59785,59189,59189,2.08286799,123282.87346011
1720908000,2024-07-13 22:00:00,BTC/USDT,58691,59519,58309,59466,1.65199736,98237.67500976
1720904400,2024-07-13 21:00:00,BTC/USDT,58599,58680,58599,58641,0.18913566,11091.104238060001
1720900800,2024-07-13 20:00:00,BTC/USDT,58569,58617,58569,58614,0.05477516,3210.5912282400004
1720897200,2024-07-13 19:00:00,BTC/USDT,58646,58696,58623,58661,0.05694735,3340.58849835
1720893600,2024-07-13 18:00:00,BTC/USDT,58743,58803,58609,58609,0.00946447,554.70312223
1720890000,2024-07-13 17:00:00,BTC/USDT,58617,58676,58617,58676,0.00293572,172.25630672
1720886400,2024-07-13 16:00:00,BTC/USDT,58895,58954,58628,58628,0.01432285,839.7200498
1720882800,2024-07-13 15:00:00,BTC/USDT,58787,58845,58719,58776,0.12683844,7455.05614944
1720879200,2024-07-13 14:00:00,BTC/USDT,58575,58778,58542,58778,0.00549250,322.838165
1720875600,2024-07-13 13:00:00,BTC/USDT,58766,58792,58596,58636,0.07947610,4660.1605996
1720872000,2024-07-13 12:00:00,BTC/USDT,58504,58848,58442,58815,1.27151092,74783.91475980001
1720868400,2024-07-13 11:00:00,BTC/USDT,58416,58560,58407,58560,0.26458699,15494.214134400001
1720864800,2024-07-13 10:00:00,BTC/USDT,58667,58745,58349,58447,4.03117384,235610.01742648002
1720861200,2024-07-13 09:00:00,BTC/USDT,57960,58812,57960,58667,3.12172129,183142.02292043
1720857600,2024-07-13 08:00:00,BTC/USDT,58181,58181,57960,57960,0.09398012,5447.0877552
1720854000,2024-07-13 07:00:00,BTC/USDT,58051,58074,58044,58044,0.20441177,11864.87677788
1720850400,2024-07-13 06:00:00,BTC/USDT,58005,58193,58005,58050,0.04295451,2493.5093055
1720846800,2024-07-13 05:00:00,BTC/USDT,57815,58143,57808,58083,2.05581140,119407.69354620001
1720843200,2024-07-13 04:00:00,BTC/USDT,57791,57838,57791,57832,0.06462534,3737.41266288
1720839600,2024-07-13 03:00:00,BTC/USDT,57861,57861,57861,57861,0.00084259,48.75309999
1720836000,2024-07-13 02:00:00,BTC/USDT,57875,57921,57843,57921,0.05609185,3248.89604385
1720832400,2024-07-13 01:00:00,BTC/USDT,57844,57891,57844,57861,0.02249171,1301.3928323100001
1720828800,2024-07-13 00:00:00,BTC/USDT,57898,57899,57785,57831,0.07204867,4166.64663477
1720825200,2024-07-12 23:00:00,BTC/USDT,57761,57843,57740,57843,0.12784194,7394.761335419999
1720821600,2024-07-12 22:00:00,BTC/USDT,57672,57845,57672,57804,0.31255663,18067.02344052
1720818000,2024-07-12 21:00:00,BTC/USDT,57614,57677,57553,57635,1.53405448,88415.2299548
1720814400,2024-07-12 20:00:00,BTC/USDT,57599,57628,57155,57557,1.55268609,89367.95328213
1720810800,2024-07-12 19:00:00,BTC/USDT,58289,58289,57544,57581,4.28385831,246668.84534811002
1720807200,2024-07-12 18:00:00,BTC/USDT,58095,58499,58076,58345,1.67202605,97554.35988725
1720803600,2024-07-12 17:00:00,BTC/USDT,58124,58310,58004,58139,0.80196680,46625.5477852
1720800000,2024-07-12 16:00:00,BTC/USDT,58028,58426,57948,58079,0.35217271,20453.83882409
1720796400,2024-07-12 15:00:00,BTC/USDT,57800,58251,57799,58251,0.25957927,15120.752056769998
1720792800,2024-07-12 14:00:00,BTC/USDT,57909,58004,57729,57786,0.44566208,25753.02895488
1720789200,2024-07-12 13:00:00,BTC/USDT,57442,57979,57416,57867,0.86913396,50294.17486332
1720785600,2024-07-12 12:00:00,BTC/USDT,57274,57442,57086,57250,4.08828534,234054.335715
1720782000,2024-07-12 11:00:00,BTC/USDT,57106,57270,57093,57131,1.08252869,61845.94658839
1720778400,2024-07-12 10:00:00,BTC/USDT,56984,57099,56813,57099,0.14815016,8459.22598584
1720774800,2024-07-12 09:00:00,BTC/USDT,57184,57198,56866,56937,0.55403140,31544.8858218
1720771200,2024-07-12 08:00:00,BTC/USDT,57119,57275,57040,57275,1.23738326,70871.12621650001
1720767600,2024-07-12 07:00:00,BTC/USDT,57222,57222,56870,57099,2.11582651,120811.57789449001
1720764000,2024-07-12 06:00:00,BTC/USDT,57156,57385,57110,57210,0.08742077,5001.3422517
1720760400,2024-07-12 05:00:00,BTC/USDT,57032,57099,56996,56996,0.05616477,3201.1672309200003
1720756800,2024-07-12 04:00:00,BTC/USDT,56996,57041,56748,56971,0.03584094,2041.89419274
1720753200,2024-07-12 03:00:00,BTC/USDT,57269,57269,56870,56907,0.11868807,6754.181999490001
1720749600,2024-07-12 02:00:00,BTC/USDT,56984,57385,56984,57380,0.41304144,23700.3178272
1720746000,2024-07-12 01:00:00,BTC/USDT,57207,57214,56550,56958,2.88487995,164316.9921921
1720742400,2024-07-12 00:00:00,BTC/USDT,57389,57557,57212,57212,0.06288672,3597.8750246399995
1720738800,2024-07-11 23:00:00,BTC/USDT,57330,57380,57167,57306,0.64218446,36801.02266476
1720735200,2024-07-11 22:00:00,BTC/USDT,57390,57527,57203,57248,0.41685645,23864.1980496
1720731600,2024-07-11 21:00:00,BTC/USDT,57542,57595,57384,57497,0.16308929,9377.14490713
1720728000,2024-07-11 20:00:00,BTC/USDT,57326,57568,57241,57568,0.16360501,9418.41321568
1720724400,2024-07-11 19:00:00,BTC/USDT,57841,57841,57375,57375,0.34437616,19758.582179999998
1720720800,2024-07-11 18:00:00,BTC/USDT,57798,57966,57723,57899,0.16296839,9435.70681261
1720717200,2024-07-11 17:00:00,BTC/USDT,57647,57903,57622,57844,0.17666906,10219.245106639999
1720713600,2024-07-11 16:00:00,BTC/USDT,57403,57730,57212,57617,0.14213937,8189.644081289999
1720710000,2024-07-11 15:00:00,BTC/USDT,57783,58127,57284,57284,2.09569301,120049.67838484001
1720706400,2024-07-11 14:00:00,BTC/USDT,58624,58639,57582,57848,3.78544806,218980.59937488
1720702800,2024-07-11 13:00:00,BTC/USDT,58870,58953,58263,58484,2.51778637,147250.21806308
1720699200,2024-07-11 12:00:00,BTC/USDT,58772,59487,58464,58812,33.00206759,1940917.59910308
1720695600,2024-07-11 11:00:00,BTC/USDT,58439,58837,58430,58777,2.49504417,146651.21118009
1720692000,2024-07-11 10:00:00,BTC/USDT,58272,58485,58192,58439,3.80553213,222391.49214507
1720688400,2024-07-11 09:00:00,BTC/USDT,58222,58368,58121,58264,1.25749961,73266.95727704
1720684800,2024-07-11 08:00:00,BTC/USDT,58266,58310,58055,58124,0.03942787,2291.70551588
1720681200,2024-07-11 07:00:00,BTC/USDT,57955,58251,57950,58197,0.10228061,5952.42466017
1720677600,2024-07-11 06:00:00,BTC/USDT,58077,58077,57925,58008,0.12161684,7054.74965472
1720674000,2024-07-11 05:00:00,BTC/USDT,57736,58077,57736,58077,0.25165138,14615.15719626
1720670400,2024-07-11 04:00:00,BTC/USDT,57588,57730,57582,57730,0.09591766,5537.3265118
1720666800,2024-07-11 03:00:00,BTC/USDT,57944,57944,57092,57614,0.23183489,13356.93535246
1720663200,2024-07-11 02:00:00,BTC/USDT,58134,58134,57786,57882,0.02793033,1616.66336106
1720659600,2024-07-11 01:00:00,BTC/USDT,57517,58368,57517,58368,0.37468839,21869.81194752
1720656000,2024-07-11 00:00:00,BTC/USDT,57613,57627,57404,57627,0.09120415,5255.82155205
1720652400,2024-07-10 23:00:00,BTC/USDT,57643,57845,57643,57756,0.10019875,5787.0790050000005
1720648800,2024-07-10 22:00:00,BTC/USDT,57474,57825,57474,57825,0.40899169,23649.94447425
1720645200,2024-07-10 21:00:00,BTC/USDT,57409,57508,57286,57508,0.03696055,2125.5273094
1720641600,2024-07-10 20:00:00,BTC/USDT,57462,57497,57192,57442,0.90433030,51946.541092600004
1720638000,2024-07-10 19:00:00,BTC/USDT,57552,57552,57365,57426,0.14236021,8175.177419459999
